time,station,temperature,wind_dir,wind_speed,wind_impact,clouds,weather
Aktuálny stav počasia - 11.10.2021 - 04:00 LSEČ,Bratislava Ivanka,10.2 °C,Z,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 04:00 LSEČ,Bratislava Koliba,8.6 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 04:00 LSEČ,Bratislava - Mlynská Dolina,8.3 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 04:00 LSEČ,Bratislava Ivanka,10.2 °C,Z,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 04:00 LSEČ,Bratislava Koliba,8.6 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 05:00 LSEČ,Bratislava - Mlynská Dolina,8.1 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 05:00 LSEČ,Bratislava Ivanka,10.2 °C,SZ,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 05:00 LSEČ,Bratislava Koliba,8.2 °C,SZ,5 m/s,10 m/s,,
Aktuálny stav počasia - 11.10.2021 - 05:00 LSEČ,Bratislava - Mlynská Dolina,8.1 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 05:00 LSEČ,Bratislava Ivanka,10.2 °C,SZ,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 05:00 LSEČ,Bratislava Koliba,8.2 °C,SZ,5 m/s,10 m/s,,
Aktuálny stav počasia - 11.10.2021 - 06:00 LSEČ,Bratislava - Mlynská Dolina,7.9 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 06:00 LSEČ,Bratislava Ivanka,10.1 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 06:00 LSEČ,Bratislava Koliba,8.0 °C,SZ,5 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 06:00 LSEČ,Bratislava - Mlynská Dolina,7.9 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 06:00 LSEČ,Bratislava Ivanka,10.1 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 06:00 LSEČ,Bratislava Koliba,8.0 °C,SZ,5 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 07:00 LSEČ,Bratislava - Mlynská Dolina,7.6 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 07:00 LSEČ,Bratislava Ivanka,10.1 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 07:00 LSEČ,Bratislava Koliba,7.4 °C,SZ,6 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 07:00 LSEČ,Bratislava - Mlynská Dolina,7.6 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 07:00 LSEČ,Bratislava Ivanka,10.1 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 07:00 LSEČ,Bratislava Koliba,7.4 °C,SZ,6 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 08:00 LSEČ,Bratislava - Mlynská Dolina,7.5 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 08:00 LSEČ,Bratislava Ivanka,10.1 °C,S,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 08:00 LSEČ,Bratislava Koliba,7.4 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 08:00 LSEČ,Bratislava - Mlynská Dolina,7.5 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 08:00 LSEČ,Bratislava Ivanka,10.1 °C,S,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 08:00 LSEČ,Bratislava Koliba,7.4 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 09:00 LSEČ,Bratislava - Mlynská Dolina,7.7 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 09:00 LSEČ,Bratislava Ivanka,10.3 °C,SZ,4 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 09:00 LSEČ,Bratislava Koliba,7.1 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 09:00 LSEČ,Bratislava - Mlynská Dolina,7.7 °C,Z,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 09:00 LSEČ,Bratislava Ivanka,10.3 °C,SZ,4 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 09:00 LSEČ,Bratislava Koliba,7.1 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 10:00 LSEČ,Bratislava - Mlynská Dolina,8.7 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 10:00 LSEČ,Bratislava Ivanka,10.8 °C,Z,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 10:00 LSEČ,Bratislava Koliba,8.3 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 10:00 LSEČ,Bratislava - Mlynská Dolina,8.7 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 10:00 LSEČ,Bratislava Ivanka,10.8 °C,Z,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 10:00 LSEČ,Bratislava Koliba,8.3 °C,SZ,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 11:00 LSEČ,Bratislava - Mlynská Dolina,11.0 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 11:00 LSEČ,Bratislava Ivanka,12.1 °C,SZ,5 m/s,,Polooblačno,
Aktuálny stav počasia - 11.10.2021 - 11:00 LSEČ,Bratislava Koliba,11.0 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 11:00 LSEČ,Bratislava - Mlynská Dolina,11.0 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 11:00 LSEČ,Bratislava Ivanka,12.1 °C,SZ,5 m/s,,Polooblačno,
Aktuálny stav počasia - 11.10.2021 - 11:00 LSEČ,Bratislava Koliba,11.0 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 12:00 LSEČ,Bratislava - Mlynská Dolina,13.2 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 12:00 LSEČ,Bratislava Ivanka,12.8 °C,Z,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 12:00 LSEČ,Bratislava Koliba,12.0 °C,Z,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 12:00 LSEČ,Bratislava - Mlynská Dolina,13.2 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 12:00 LSEČ,Bratislava Ivanka,12.8 °C,Z,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 12:00 LSEČ,Bratislava Koliba,12.0 °C,Z,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 13:00 LSEČ,Bratislava - Mlynská Dolina,13.2 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 13:00 LSEČ,Bratislava Ivanka,13.8 °C,SZ,6 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 13:00 LSEČ,Bratislava Koliba,12.7 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 13:00 LSEČ,Bratislava - Mlynská Dolina,13.2 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 13:00 LSEČ,Bratislava Ivanka,13.8 °C,SZ,6 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 13:00 LSEČ,Bratislava Koliba,12.7 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 14:00 LSEČ,Bratislava - Mlynská Dolina,14.4 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 14:00 LSEČ,Bratislava Ivanka,14.2 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 14:00 LSEČ,Bratislava Koliba,13.1 °C,Z,3 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 14:00 LSEČ,Bratislava - Mlynská Dolina,14.4 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 14:00 LSEČ,Bratislava Ivanka,14.2 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 14:00 LSEČ,Bratislava Koliba,13.1 °C,Z,3 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 15:00 LSEČ,Bratislava - Mlynská Dolina,15.2 °C,Z,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 15:00 LSEČ,Bratislava Ivanka,15.3 °C,SZ,5 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 11.10.2021 - 15:00 LSEČ,Bratislava Koliba,14.7 °C,SZ,4 m/s,10 m/s,Takmer jasno,
Aktuálny stav počasia - 11.10.2021 - 15:00 LSEČ,Bratislava - Mlynská Dolina,15.2 °C,Z,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 15:00 LSEČ,Bratislava Ivanka,15.3 °C,SZ,5 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 11.10.2021 - 15:00 LSEČ,Bratislava Koliba,14.7 °C,SZ,4 m/s,10 m/s,Takmer jasno,
Aktuálny stav počasia - 11.10.2021 - 16:00 LSEČ,Bratislava - Mlynská Dolina,15.0 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 16:00 LSEČ,Bratislava Ivanka,15.2 °C,SZ,4 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 11.10.2021 - 16:00 LSEČ,Bratislava Koliba,14.4 °C,SZ,6 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 16:00 LSEČ,Bratislava - Mlynská Dolina,15.0 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 16:00 LSEČ,Bratislava Ivanka,15.2 °C,SZ,4 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 11.10.2021 - 16:00 LSEČ,Bratislava Koliba,14.4 °C,SZ,6 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 17:00 LSEČ,Bratislava - Mlynská Dolina,13.8 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 17:00 LSEČ,Bratislava Ivanka,14.8 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 17:00 LSEČ,Bratislava Koliba,13.2 °C,PREM,4 m/s,9 m/s,,
Aktuálny stav počasia - 11.10.2021 - 17:00 LSEČ,Bratislava - Mlynská Dolina,13.8 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 17:00 LSEČ,Bratislava Ivanka,14.8 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 17:00 LSEČ,Bratislava Koliba,13.2 °C,PREM,4 m/s,9 m/s,,
Aktuálny stav počasia - 11.10.2021 - 18:00 LSEČ,Bratislava - Mlynská Dolina,13.2 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 18:00 LSEČ,Bratislava Ivanka,14.2 °C,SZ,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 18:00 LSEČ,Bratislava Koliba,12.5 °C,Z,4 m/s,9 m/s,,
Aktuálny stav počasia - 11.10.2021 - 18:00 LSEČ,Bratislava - Mlynská Dolina,13.2 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 18:00 LSEČ,Bratislava Ivanka,14.2 °C,SZ,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 18:00 LSEČ,Bratislava Koliba,12.5 °C,Z,4 m/s,9 m/s,,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava - Mlynská Dolina,12.8 °C,SZ,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava Ivanka,13.9 °C,SZ,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava Koliba,11.8 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava - Mlynská Dolina,12.8 °C,SZ,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava Ivanka,13.9 °C,SZ,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava Koliba,11.8 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava - Mlynská Dolina,12.8 °C,SZ,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava Ivanka,13.9 °C,SZ,5 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 19:00 LSEČ,Bratislava Koliba,11.8 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 20:00 LSEČ,Bratislava - Mlynská Dolina,10.5 °C,V,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 20:00 LSEČ,Bratislava Ivanka,13.2 °C,SZ,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 20:00 LSEČ,Bratislava Koliba,10.2 °C,PREM,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 21:00 LSEČ,Bratislava - Mlynská Dolina,9.9 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 21:00 LSEČ,Bratislava Ivanka,12.2 °C,Z,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 21:00 LSEČ,Bratislava Koliba,9.8 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 21:00 LSEČ,Bratislava - Mlynská Dolina,9.9 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 21:00 LSEČ,Bratislava Ivanka,12.2 °C,Z,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 21:00 LSEČ,Bratislava Koliba,9.8 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 22:00 LSEČ,Bratislava Ivanka,10.8 °C,Z,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 22:00 LSEČ,Bratislava Koliba,9.0 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 22:00 LSEČ,Bratislava Ivanka,10.8 °C,Z,5 m/s,,Takmer zamračené,
Aktuálny stav počasia - 11.10.2021 - 22:00 LSEČ,Bratislava Koliba,9.0 °C,Z,2 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 23:00 LSEČ,Bratislava - Mlynská Dolina,8.6 °C,S,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 23:00 LSEČ,Bratislava Ivanka,9.6 °C,Z,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 23:00 LSEČ,Bratislava Koliba,8.3 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 23:00 LSEČ,Bratislava - Mlynská Dolina,8.6 °C,S,1 m/s,,,
Aktuálny stav počasia - 11.10.2021 - 23:00 LSEČ,Bratislava Ivanka,9.6 °C,Z,4 m/s,,Oblačno,
Aktuálny stav počasia - 11.10.2021 - 23:00 LSEČ,Bratislava Koliba,8.3 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 00:00 LSEČ,Bratislava - Mlynská Dolina,8.4 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 00:00 LSEČ,Bratislava Ivanka,10.2 °C,SZ,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 00:00 LSEČ,Bratislava Koliba,8.6 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 00:00 LSEČ,Bratislava - Mlynská Dolina,8.4 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 00:00 LSEČ,Bratislava Ivanka,10.2 °C,SZ,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 00:00 LSEČ,Bratislava Koliba,8.6 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 01:00 LSEČ,Bratislava - Mlynská Dolina,9.0 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 01:00 LSEČ,Bratislava Ivanka,10.3 °C,SZ,4 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 01:00 LSEČ,Bratislava Koliba,8.4 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 01:00 LSEČ,Bratislava - Mlynská Dolina,9.0 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 01:00 LSEČ,Bratislava Ivanka,10.3 °C,SZ,4 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 01:00 LSEČ,Bratislava Koliba,8.4 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 02:00 LSEČ,Bratislava - Mlynská Dolina,8.4 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 02:00 LSEČ,Bratislava Ivanka,9.5 °C,Z,5 m/s,,Takmer zamračené,Po daždi
Aktuálny stav počasia - 12.10.2021 - 02:00 LSEČ,Bratislava Koliba,7.8 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 02:00 LSEČ,Bratislava - Mlynská Dolina,8.4 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 02:00 LSEČ,Bratislava Ivanka,9.5 °C,Z,5 m/s,,Takmer zamračené,Po daždi
Aktuálny stav počasia - 12.10.2021 - 02:00 LSEČ,Bratislava Koliba,7.8 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 03:00 LSEČ,Bratislava - Mlynská Dolina,8.3 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 03:00 LSEČ,Bratislava Ivanka,9.9 °C,PREM,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 03:00 LSEČ,Bratislava Koliba,8.1 °C,Z,5 m/s,10 m/s,,
Aktuálny stav počasia - 12.10.2021 - 03:00 LSEČ,Bratislava - Mlynská Dolina,8.3 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 03:00 LSEČ,Bratislava Ivanka,9.9 °C,PREM,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 03:00 LSEČ,Bratislava Koliba,8.1 °C,Z,5 m/s,10 m/s,,
Aktuálny stav počasia - 12.10.2021 - 04:00 LSEČ,Bratislava - Mlynská Dolina,7.4 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 04:00 LSEČ,Bratislava Ivanka,9.7 °C,S,4 m/s,,Polooblačno,
Aktuálny stav počasia - 12.10.2021 - 04:00 LSEČ,Bratislava Koliba,7.8 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 04:00 LSEČ,Bratislava - Mlynská Dolina,7.4 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 04:00 LSEČ,Bratislava Ivanka,9.7 °C,S,4 m/s,,Polooblačno,
Aktuálny stav počasia - 12.10.2021 - 04:00 LSEČ,Bratislava Koliba,7.8 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 05:00 LSEČ,Bratislava - Mlynská Dolina,7.1 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 05:00 LSEČ,Bratislava Ivanka,9.0 °C,SZ,4 m/s,,Takmer jasno,
Aktuálny stav počasia - 12.10.2021 - 05:00 LSEČ,Bratislava Koliba,7.5 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 05:00 LSEČ,Bratislava - Mlynská Dolina,7.1 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 05:00 LSEČ,Bratislava Ivanka,9.0 °C,SZ,4 m/s,,Takmer jasno,
Aktuálny stav počasia - 12.10.2021 - 05:00 LSEČ,Bratislava Koliba,7.5 °C,SZ,4 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 06:00 LSEČ,Bratislava - Mlynská Dolina,6.5 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 06:00 LSEČ,Bratislava Ivanka,7.7 °C,PREM,2 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 06:00 LSEČ,Bratislava Koliba,7.4 °C,SZ,4 m/s,9 m/s,,
Aktuálny stav počasia - 12.10.2021 - 06:00 LSEČ,Bratislava - Mlynská Dolina,6.5 °C,BEZV,0 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 06:00 LSEČ,Bratislava Ivanka,7.7 °C,PREM,2 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 06:00 LSEČ,Bratislava Koliba,7.4 °C,SZ,4 m/s,9 m/s,,
Aktuálny stav počasia - 12.10.2021 - 07:00 LSEČ,Bratislava - Mlynská Dolina,6.6 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 07:00 LSEČ,Bratislava Ivanka,9.3 °C,S,4 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 07:00 LSEČ,Bratislava Koliba,6.8 °C,PREM,2 m/s,,Takmer jasno,
Aktuálny stav počasia - 12.10.2021 - 07:00 LSEČ,Bratislava - Mlynská Dolina,6.6 °C,S,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 07:00 LSEČ,Bratislava Ivanka,9.3 °C,S,4 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 07:00 LSEČ,Bratislava Koliba,6.8 °C,PREM,2 m/s,,Takmer jasno,
Aktuálny stav počasia - 12.10.2021 - 08:00 LSEČ,Bratislava - Mlynská Dolina,7.2 °C,Z,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 08:00 LSEČ,Bratislava Ivanka,9.0 °C,Z,4 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 08:00 LSEČ,Bratislava Koliba,6.4 °C,PREM,1 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 08:00 LSEČ,Bratislava - Mlynská Dolina,7.2 °C,Z,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 08:00 LSEČ,Bratislava Ivanka,9.0 °C,Z,4 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 08:00 LSEČ,Bratislava Koliba,6.4 °C,PREM,1 m/s,,Malá oblačnosť,
Aktuálny stav počasia - 12.10.2021 - 09:00 LSEČ,Bratislava - Mlynská Dolina,8.4 °C,SZ,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 09:00 LSEČ,Bratislava Ivanka,9.9 °C,Z,4 m/s,,Oblačno,
Aktuálny stav počasia - 12.10.2021 - 09:00 LSEČ,Bratislava Koliba,7.3 °C,PREM,2 m/s,,Oblačno,
Aktuálny stav počasia - 12.10.2021 - 09:00 LSEČ,Bratislava - Mlynská Dolina,8.4 °C,SZ,1 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 09:00 LSEČ,Bratislava Ivanka,9.9 °C,Z,4 m/s,,Oblačno,
Aktuálny stav počasia - 12.10.2021 - 09:00 LSEČ,Bratislava Koliba,7.3 °C,PREM,2 m/s,,Oblačno,
Aktuálny stav počasia - 12.10.2021 - 10:00 LSEČ,Bratislava - Mlynská Dolina,9.6 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 10:00 LSEČ,Bratislava Ivanka,9.7 °C,PREM,1 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 10:00 LSEČ,Bratislava Koliba,8.0 °C,Z,5 m/s,10 m/s,Takmer zamračené,Po daždi
Aktuálny stav počasia - 12.10.2021 - 10:00 LSEČ,Bratislava - Mlynská Dolina,9.6 °C,SZ,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 10:00 LSEČ,Bratislava Ivanka,9.7 °C,PREM,1 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 10:00 LSEČ,Bratislava Koliba,8.0 °C,Z,5 m/s,10 m/s,Takmer zamračené,Po daždi
Aktuálny stav počasia - 12.10.2021 - 11:00 LSEČ,Bratislava - Mlynská Dolina,10.6 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 11:00 LSEČ,Bratislava Ivanka,9.7 °C,PREM,2 m/s,,Takmer zamračené,Prehánka
Aktuálny stav počasia - 12.10.2021 - 11:00 LSEČ,Bratislava Koliba,8.1 °C,Z,5 m/s,,Oblačno,Po daždi
Aktuálny stav počasia - 12.10.2021 - 11:00 LSEČ,Bratislava - Mlynská Dolina,10.6 °C,SZ,3 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 11:00 LSEČ,Bratislava Ivanka,9.7 °C,PREM,2 m/s,,Takmer zamračené,Prehánka
Aktuálny stav počasia - 12.10.2021 - 11:00 LSEČ,Bratislava Koliba,8.1 °C,Z,5 m/s,,Oblačno,Po daždi
Aktuálny stav počasia - 12.10.2021 - 12:00 LSEČ,Bratislava - Mlynská Dolina,11.3 °C,S,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 12:00 LSEČ,Bratislava Ivanka,11.8 °C,Z,6 m/s,,Oblačno,Po prehánke
Aktuálny stav počasia - 12.10.2021 - 12:00 LSEČ,Bratislava Koliba,9.4 °C,PREM,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 12:00 LSEČ,Bratislava - Mlynská Dolina,11.3 °C,S,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 12:00 LSEČ,Bratislava Ivanka,11.8 °C,Z,6 m/s,,Oblačno,Po prehánke
Aktuálny stav počasia - 12.10.2021 - 12:00 LSEČ,Bratislava Koliba,9.4 °C,PREM,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 13:00 LSEČ,Bratislava - Mlynská Dolina,11.7 °C,Z,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 13:00 LSEČ,Bratislava Ivanka,12.6 °C,S,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 13:00 LSEČ,Bratislava Koliba,11.1 °C,SZ,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 13:00 LSEČ,Bratislava - Mlynská Dolina,11.7 °C,Z,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 13:00 LSEČ,Bratislava Ivanka,12.6 °C,S,3 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 13:00 LSEČ,Bratislava Koliba,11.1 °C,SZ,2 m/s,,Takmer zamračené,
Aktuálny stav počasia - 12.10.2021 - 14:00 LSEČ,Bratislava - Mlynská Dolina,11.1 °C,Z,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 14:00 LSEČ,Bratislava Ivanka,11.4 °C,SZ,4 m/s,,Takmer zamračené,Prehánka
Aktuálny stav počasia - 12.10.2021 - 14:00 LSEČ,Bratislava Koliba,10.2 °C,PREM,2 m/s,,,
Aktuálny stav počasia - 12.10.2021 - 14:00 LSEČ,Bratislava - Mlynská Dolina,11.1 °C,Z,2 m/s,,,
